1,1,イベント関連,2,お嬢様,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,120,0,0,0,0,0,0,0,9,12,3,6,0,5,0,5,5,0,0,0,0,0,1,300000000,1,
2,1,イベント関連,2,ドリーマー,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,120,15,20,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,300000000,2,
3,1,イベント関連,2,紳士,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120,0,150,9,12,0,0,0,0,0,0,6,0,5,0,0,5,5,0,0,0,0,0,1,300000000,3,
4,1,イベント関連,3,伝説,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,90,0,150,0,0,0,0,9,12,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,300000000,4,
5,1,イベント関連,3,姫,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,90,0,0,0,0,0,0,18,24,3,9,5,10,0,5,5,0,0,0,0,0,1,300000000,5,
6,1,イベント関連,3,マッスルボディ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,0,0,30,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,300000000,6,
7,1,イベント関連,4,空前絶後,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,0,0,0,0,0,0,0,45,60,0,0,0,0,0,0,0,1,0,0,0,1,1,300000000,7,
8,1,イベント関連,4,ぺったんこ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,18,24,18,24,18,24,0,0,0,0,15,0,0,0,0,0,0,0,1,0,1,300000000,8,
9,1,イベント関連,2,マジカル,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,120,0,0,0,0,0,0,0,9,12,3,6,0,5,0,5,5,0,0,0,0,0,1,300000001,3,
10,1,イベント関連,2,王,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,120,15,20,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,300000001,1,
11,1,イベント関連,2,神,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120,0,150,9,12,0,0,0,0,0,0,6,0,5,0,0,5,5,0,0,0,0,0,1,300000001,2,
12,1,イベント関連,3,魔法少女,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,90,0,150,0,0,0,0,9,12,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,300000001,5,
13,1,イベント関連,3,ツンデレ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,90,0,0,0,0,0,0,18,24,3,9,5,10,0,5,5,0,0,0,0,0,1,300000001,6,
14,1,イベント関連,3,将軍,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,0,0,30,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,300000001,4,
15,1,イベント関連,4,皇帝,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,0,0,0,0,0,0,0,36,48,0,0,0,0,0,15,15,0,2,2,0,1,1,300000001,7,
16,1,イベント関連,4,剣聖,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,150,0,0,24,32,24,32,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,300000001,8,
17,1,イベント関連,2,犬,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,120,0,0,0,0,0,0,0,9,12,3,6,0,5,0,5,5,0,0,0,0,0,1,300000002,1,
18,1,イベント関連,2,崇めよ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,120,15,20,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,300000002,2,
20,1,イベント関連,3,名状し難い,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,90,0,150,0,0,0,0,9,12,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,300000002,5,
21,1,イベント関連,3,百戦錬磨,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,90,0,0,0,0,0,0,18,24,3,9,5,10,0,5,5,0,0,0,0,0,1,300000002,4,
22,1,イベント関連,3,ミラージュ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,0,0,30,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,300000002,6,
23,1,イベント関連,4,カタストロフィ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,0,0,0,0,0,0,0,45,60,0,0,0,0,0,0,0,0,2,2,0,1,1,300000002,7,
24,1,イベント関連,4,天魔,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,210,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,300000002,8,
25,0,育成関連,1,転職します,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300000024,1,
26,0,育成関連,3,ようやく一人前,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,0,300,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,300000025,50,
27,0,育成関連,3,立派な冒険者,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,300,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,300000025,100,
28,0,育成関連,4,マスター,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,390,450,0,0,-6,-8,-6,-8,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,300000026,1,
29,0,イベント関連,3,真実の心,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,150,9,12,0,0,0,0,9,8,15,12,0,0,0,0,0,0,0,0,0,0,1,300000027,1,
30,0,イベント関連,4,英雄,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120,0,150,0,0,45,56,0,0,-3,-4,-6,-9,0,0,0,0,0,0,0,0,1,0,1,300000028,1,
31,0,イベント関連,4,救世主,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120,0,150,0,0,0,0,45,56,-9,-12,-3,-6,0,0,0,0,0,0,0,0,1,0,1,300000029,1,
32,0,イベント関連,2,駆け出し冒険者,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,90,0,0,6,8,6,8,6,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,300000030,1,
33,0,イベント関連,3,絶対エース,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-90,150,0,0,0,0,0,0,0,0,0,15,18,15,15,0,20,20,0,0,0,0,0,1,300000031,1,
34,0,イベント関連,3,センターアイドル,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-90,0,150,0,0,0,0,0,0,0,0,15,18,15,15,0,20,20,0,0,0,0,0,1,300000031,1,
35,0,イベント関連,1,鍛冶屋,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-30,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300000032,1,
36,0,イベント関連,1,司書,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-30,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300000033,1,
38,0,イベント関連,1,エリート社員,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-30,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300000035,1,
39,0,イベント関連,1,恐れぬ者,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-60,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,300000036,1,
40,0,コンテンツ関連,1,城主,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-60,0,0,0,0,0,0,0,0,6,0,0,0,0,5,5,0,0,0,0,0,1,300000037,1,
41,0,育成関連,4,チャレンジャー,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,450,450,-6,-8,0,0,0,0,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,1,100000000,1,
42,0,おしゃれ関連,1,カリスマ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,100000001,1,
43,0,コンテンツ関連,2,リッチ,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-90,150,0,0,0,0,0,0,0,0,0,15,12,5,5,0,5,5,0,0,0,1,1,1,300000038,100000000,
44,0,コンテンツ関連,5,成金天国,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,135,120,50,50,30,75,75,10,0,30,5,5,1,300000038,999999999999,
