#ID,定義名,名稱,備考,詠唱開始モーション,詠唱中モーション,発動モーション,タイプ,最大Lv,Lv,MP,SP,射程,命中補正,威力補正,CT,DT,効果時間,PARAM1,PARAM2,PARAM3,PARAM4,PARAM5,ターゲット,発動タイプ,発動範囲,部位,武器条件,"処理フラグ(cli,sv)",処理フラグ(sv),スキルファイル名,エフェクトID,エフェクトタイプ,,詠唱,予兆,発動（自分）,軌跡,効果（対象発動）,効果（異次元）,効果継続（対象発動）,継続,効果補助,
#,,,,,,,,,,,,,,,,,,上昇%,最低保障値,
100,SKILL_P_MAXHPUP,提升最大HP上限,被動技能$R提升最大的HP值,0,0,0,SKILL_T_PASSIVE,5,1,0,0,-1,-1,-1,0,0,0,1,10,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
100,SKILL_P_MAXHPUP,提升最大HP上限,被動技能$R提升最大的HP值,0,0,0,SKILL_T_PASSIVE,5,2,0,0,-1,-1,-1,0,0,0,3,20,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
100,SKILL_P_MAXHPUP,提升最大HP上限,被動技能$R提升最大的HP值,0,0,0,SKILL_T_PASSIVE,5,3,0,0,-1,-1,-1,0,0,0,6,30,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
100,SKILL_P_MAXHPUP,提升最大HP上限,被動技能$R提升最大的HP值,0,0,0,SKILL_T_PASSIVE,5,4,0,0,-1,-1,-1,0,0,0,10,50,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
100,SKILL_P_MAXHPUP,提升最大HP上限,被動技能$R提升最大的HP值,0,0,0,SKILL_T_PASSIVE,5,5,0,0,-1,-1,-1,0,0,0,15,60,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
#,,,,,,,,,,,,,,,,,,上昇%,最低保障値,
101,SKILL_P_MAXMPUP,提升最大MP上限,被動技能$R提升最大的MP值,0,0,0,SKILL_T_PASSIVE,5,1,0,0,-1,-1,-1,0,0,0,1,10,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
101,SKILL_P_MAXMPUP,提升最大MP上限,被動技能$R提升最大的MP值,0,0,0,SKILL_T_PASSIVE,5,2,0,0,-1,-1,-1,0,0,0,3,20,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
101,SKILL_P_MAXMPUP,提升最大MP上限,被動技能$R提升最大的MP值,0,0,0,SKILL_T_PASSIVE,5,3,0,0,-1,-1,-1,0,0,0,6,30,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
101,SKILL_P_MAXMPUP,提升最大MP上限,被動技能$R提升最大的MP值,0,0,0,SKILL_T_PASSIVE,5,4,0,0,-1,-1,-1,0,0,0,10,50,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
101,SKILL_P_MAXMPUP,提升最大MP上限,被動技能$R提升最大的MP值,0,0,0,SKILL_T_PASSIVE,5,5,0,0,-1,-1,-1,0,0,0,15,60,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
#,,,,,,,,,,,,,,,,,,上昇%,最低保障値,
102,SKILL_P_MAXSPUP,提升最大SP上限,被動技能$R提升最大的SP值,0,0,0,SKILL_T_PASSIVE,5,1,0,0,-1,-1,-1,0,0,0,1,10,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
102,SKILL_P_MAXSPUP,提升最大SP上限,被動技能$R提升最大的SP值,0,0,0,SKILL_T_PASSIVE,5,2,0,0,-1,-1,-1,0,0,0,3,20,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
102,SKILL_P_MAXSPUP,提升最大SP上限,被動技能$R提升最大的SP值,0,0,0,SKILL_T_PASSIVE,5,3,0,0,-1,-1,-1,0,0,0,6,30,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
102,SKILL_P_MAXSPUP,提升最大SP上限,被動技能$R提升最大的SP值,0,0,0,SKILL_T_PASSIVE,5,4,0,0,-1,-1,-1,0,0,0,10,50,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
102,SKILL_P_MAXSPUP,提升最大SP上限,被動技能$R提升最大的SP值,0,0,0,SKILL_T_PASSIVE,5,5,0,0,-1,-1,-1,0,0,0,15,60,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
#,,,,,,,,,,,,,,,,,,座り回復追加値,回復率上昇値,
103,SKILL_P_HPRECUP,提升HP回復率,被動技能$R提升HP的回復率,0,0,0,SKILL_T_PASSIVE,5,1,0,0,-1,-1,-1,0,0,0,1,18,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
103,SKILL_P_HPRECUP,提升HP回復率,被動技能$R提升HP的回復率,0,0,0,SKILL_T_PASSIVE,5,2,0,0,-1,-1,-1,0,0,0,2,21,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
103,SKILL_P_HPRECUP,提升HP回復率,被動技能$R提升HP的回復率,0,0,0,SKILL_T_PASSIVE,5,3,0,0,-1,-1,-1,0,0,0,3,24,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
103,SKILL_P_HPRECUP,提升HP回復率,被動技能$R提升HP的回復率,0,0,0,SKILL_T_PASSIVE,5,4,0,0,-1,-1,-1,0,0,0,4,27,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
103,SKILL_P_HPRECUP,提升HP回復率,被動技能$R提升HP的回復率,0,0,0,SKILL_T_PASSIVE,5,5,0,0,-1,-1,-1,0,0,0,5,30,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
#,,,,,,,,,,,,,,,,,,座り回復追加値,回復率上昇値,
104,SKILL_P_MPRECUP,提升MP回復率,被動技能$R提升MP的回復率,0,0,0,SKILL_T_PASSIVE,5,1,0,0,-1,-1,-1,0,0,0,1,18,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
104,SKILL_P_MPRECUP,提升MP回復率,被動技能$R提升MP的回復率,0,0,0,SKILL_T_PASSIVE,5,2,0,0,-1,-1,-1,0,0,0,2,21,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
104,SKILL_P_MPRECUP,提升MP回復率,被動技能$R提升MP的回復率,0,0,0,SKILL_T_PASSIVE,5,3,0,0,-1,-1,-1,0,0,0,3,24,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
104,SKILL_P_MPRECUP,提升MP回復率,被動技能$R提升MP的回復率,0,0,0,SKILL_T_PASSIVE,5,4,0,0,-1,-1,-1,0,0,0,4,27,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
104,SKILL_P_MPRECUP,提升MP回復率,被動技能$R提升MP的回復率,0,0,0,SKILL_T_PASSIVE,5,5,0,0,-1,-1,-1,0,0,0,5,30,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
#,,,,,,,,,,,,,,,,,,座り回復追加値,回復率上昇値,
105,SKILL_P_SPRECUP,提升SP回復率,被動技能$R提升SP的回復率,0,0,0,SKILL_T_PASSIVE,5,1,0,0,-1,-1,-1,0,0,0,1,18,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
105,SKILL_P_SPRECUP,提升SP回復率,被動技能$R提升SP的回復率,0,0,0,SKILL_T_PASSIVE,5,2,0,0,-1,-1,-1,0,0,0,2,21,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
105,SKILL_P_SPRECUP,提升SP回復率,被動技能$R提升SP的回復率,0,0,0,SKILL_T_PASSIVE,5,3,0,0,-1,-1,-1,0,0,0,3,24,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
105,SKILL_P_SPRECUP,提升SP回復率,被動技能$R提升SP的回復率,0,0,0,SKILL_T_PASSIVE,5,4,0,0,-1,-1,-1,0,0,0,4,27,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
105,SKILL_P_SPRECUP,提升SP回復率,被動技能$R提升SP的回復率,0,0,0,SKILL_T_PASSIVE,5,5,0,0,-1,-1,-1,0,0,0,5,30,0,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
#,,,,,,,,,,,,,,,,,,防御（-）上昇量%,防御（-）上昇量+,上昇量の上限,
106,SKILL_P_GUARDUP,提升防禦力,被動技能$R提升物理防禦力,0,0,0,SKILL_T_PASSIVE,5,1,0,0,-1,-1,-1,0,0,0,2,2,8,0,0,TARGET_SELF,SKILL_P_NONE,0,SKILL_R_NONE,SKILL_W_NONE,SKILL_F1_NONE,SKILL_F2_NONE,,,D,
